recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent
"925",PHARMACY,ARC CHEMIES INC.,,"300 HEMPSTEAD TPKE 204B WEST HEMPSTEAD, NY 11552-0000","37043",2018-11-26,2021-11-01,2024-10-31,,,,,,True,"1.0","1.0","40.70542","-73.64964","300 Hempstead Tpke, West Hempstead, NY 11552, United States","300",Hempstead Tpke,,West Hempstead,"11552.0",Nassau,NY,USA,"1","11552",ARC,True
"952",PHARMACY,ARISTACARE HEALTH INC.,,"6040 TARBELL RD STE 108 SYRACUSE, NY 13206-0000","39189",2022-05-06,2022-05-06,2025-04-30,,,,,,True,"1.0","1.0","43.08948","-76.10104","6040 Tarbell Rd, Syracuse, NY 13206, United States","6040",Tarbell Rd,,Syracuse,"13206.0",Onondaga,NY,USA,"1","13206",ARISTACARE,True
"956",PHARMACY,ARLINGTON PHARMACY INC.,K&K PHARMACY,"187 MILL ST LIBERTY, NY 12754-0000","29813",2009-12-02,2021-12-01,2024-11-30,,"48917.0",,,,True,"1.0","1.0","41.79425","-74.73485","187 Mill St, Liberty, NY 12754, United States","187",Mill St,,Liberty,"12754.0",Sullivan,NY,USA,"1","12754",ARLINGTON,True
"958",PHARMACY,"ARLO DRUG STORE OF LONG ISLAND, INC.",,"1022 PARK BLVD. MASSAPEQUA PARK, NY 11762-0000","7694",1958-05-26,2022-06-01,2025-05-31,,"38503.0",,,,True,"1.0","1.0","40.67916","-73.45605","1022 Park Blvd, Massapequa Park, NY 11762, United States","1022",Park Blvd,,Massapequa Park,"11762.0",Nassau,NY,USA,"1","11762",ARLO,True
"964",PHARMACY,ARNOT OGDEN MEDICAL CENTER,,"C/O PHARMACY 600 ROE AVE. ELMIRA, NY 14905-0000","822",1946-07-05,2022-08-01,2025-07-31,,,,,,True,"1.0","1.0","42.10072","-76.82741","600 Roe Ave, Elmira, NY 14905, United States","600",Roe Ave,,Elmira,"14905.0",Chemung,NY,USA,"1","14905",ARNOT,False
"968",PHARMACY,ARROCHAR PHARMACY INC,,"121 MC CLEAN AVE STATEN ISLAND, NY 10305-0000","17028",1980-11-24,2019-12-01,2022-11-30,,"54162.0",,,,True,"1.0","1.0","40.5983534","-74.0659413","121 McClean Ave, Staten Island, NY 10305, United States","121",McClean Ave,Arrochar,Staten Island,"10305.0",Richmond,NY,USA,"1","10305",ARROCHAR,True
"972",PHARMACY,ARSHA PHARMACY CORP.,,"1905 COMMERCE STREET YORKTOWN HEIGHTS, NY 10598-0000","26206",2003-11-10,2019-12-01,2022-11-30,,"41900.0",,,,True,"1.0","1.0","41.27393","-73.78059","1905 Commerce St, Yorktown Heights, NY 10598, United States","1905",Commerce St,,Yorktown Heights,"10598.0",Westchester,NY,USA,"1","10598",ARSHA,True
"977",PHARMACY,ARX PHARMACY INC.,ARX PHARMACY,"316 BRADLEY AVE STATEN ISLAND, NY 10314-5171","39328",2022-01-26,2022-01-26,2024-12-31,,"66755.0",,,,True,"1.0","1.0","40.60345","-74.13173","316 Bradley Ave, Staten Island, NY 10314, United States","316",Bradley Ave,Emerson Hill,Staten Island,"10314.0",Richmond,NY,USA,"1","10314",ARX,True
"994",PHARMACY,ASHBURTON AVE. PHARMACY INC.,ASHBURTON PHARMACY,"180 ASHBURTON AVE YONKERS, NY 10701-0000","28043",2006-09-25,2021-08-01,2024-07-31,,"42814.0",,,,True,"1.0","1.0","40.9393","-73.88928","180 Ashburton Ave, Yonkers, NY 10701, United States","180",Ashburton Ave,Getty Square,Yonkers,"10701.0",Westchester,NY,USA,"1","10701",ASHBURTON,True
"1042",PHARMACY,ATRIUM CHEMIST INC.,ATRIUM RX PHARMACY,"775 PARK AVE. SUITE 155 HUNTINGTON, NY 11743-0000","35798",2017-10-05,2020-10-01,2023-09-30,,,,,,True,"1.0","1.0","40.8591","-73.39502","775 Park Ave, Huntington, NY 11743, United States","775",Park Ave,Huntington Station,Huntington,"11743.0",Suffolk,NY,USA,"1","11743",ATRIUM,True
"1045",PHARMACY,"ATTICA PHARMACY, INC.",,"2 MARKET STREET ATTICA, NY 14011-0000","34560",2017-04-14,2020-04-01,2023-03-31,,"47554.0",,,,True,"1.0","1.0","42.8645","-78.28378","2 Market St, Attica, NY 14011, United States","2",Market St,,Attica,"14011.0",Wyoming,NY,USA,"1","14011",ATTICA,True
"1046",PHARMACY,AUBURN COMMUNITY HOSPITAL,,"C/O PHARMACY 17 LANSING ST. AUBURN, NY 13021-0000","768",1938-08-01,2019-09-01,2022-08-31,,,,,,True,"1.0","1.0","42.94145","-76.56451","17 Lansing St, Auburn, NY 13021, United States","17",Lansing St,,Auburn,"13021.0",Cayuga,NY,USA,"1","13021",AUBURN,False
"1050",PHARMACY,AURELIA OSBORN FOX MEMORIAL HOSPITAL SOCIETY INC,,"C/O PHARMACY 43 PEARL STREET WEST SIDNEY, NY 13838-0000","35895",2017-11-21,2020-11-01,2023-10-31,,,,,,True,"1.0","1.0","42.30462","-75.39574","43 Pearl St W, Sidney, NY 13838, United States","43",Pearl St W,,Sidney,"13838.0",Delaware,NY,USA,"1","13838",AURELIA,False
"1051",PHARMACY,AURELIA OSBORN FOX MEMORIAL SOCIETY HOSPITAL,"FOX, AURELIA OSBORN MEMORIAL HOSPITAL","C/O PHARMACY 1 NORTON AVE. ONEONTA, NY 13820-0000","10010",1963-06-17,2022-07-01,2025-06-30,,,,,,True,"1.0","1.0","42.45772","-75.05158","1 Norton Ave, Oneonta, NY 13820, United States","1",Norton Ave,,Oneonta,"13820.0",Otsego,NY,USA,"1","13820",AURELIA,False
"1065",PHARMACY,"AUTUMN VIEW HEALTH CARE FACILITY, LLC",,"C/O PHARMACY 4650 SOUTHWESTERN BLVD. HAMBURG, NY 14075-0000","28753",2008-02-21,2020-02-01,2023-01-31,,,,,,True,"1.0","1.0","42.76123","-78.83265","4650 Southwestern Blvd, Hamburg, NY 14075, United States","4650",Southwestern Blvd,,Hamburg,"14075.0",Erie,NY,USA,"1","14075",AUTUMN,True
"1093",PHARMACY,"AVICENNA RX, LLC",CROWN PHARMACY,"66 DEER SHORE SQUARE NORTH BABYLON, NY 11703-0000","35337",2017-06-23,2020-06-01,2023-05-31,,"57343.0",,,,True,"1.0","1.0","40.7493421","-73.3231399","66 Deer Shore Sq, North Babylon, NY 11703, United States","66",Deer Shore Sq,North Babylon,North Babylon,"11703.0",Suffolk,NY,USA,"1","11703",AVICENNA,True
"1109",PHARMACY,"AWADCARE PHARMACY, INC.",CENTRAL VALLEY PHARMACY,"228 ROUTE 32 CENTRAL VALLEY, NY 10917-3649","26718",2004-07-29,2022-07-01,2025-06-30,,"36601.0",,,,True,"1.0","1.0","41.32887","-74.12114","228 Route 32, Central Valley, NY 10917, United States","228",Route 32,,Central Valley,"10917.0",Orange,NY,USA,"1","10917",AWADCARE,True
"1137",PHARMACY,B & T WEST BRIGHTON PHARMACY INC,B & T PHARMACY,"702 CASTLETON AVE. STATEN ISLAND, NY 10310-0000","31989",2013-06-07,2022-06-01,2025-05-31,,"52435.0",,,,True,"1.0","1.0","40.63461","-74.10606","702 Castleton Ave, Staten Island, NY 10310, United States","702",Castleton Ave,West Brighton,Staten Island,"10310.0",Richmond,NY,USA,"1","10310",B,True
"1145",PHARMACY,"B. R. G. CHEMISTS, INC.",LAFAYETTE PHARMACY,"330 HILLSIDE AVE. WILLISTON PARK, NY 11596-0000","15586",1976-06-01,2022-07-01,2025-06-30,,"40142.0",,,,True,"1.0","1.0","40.75437","-73.65311","330 Hillside Ave, Williston Park, NY 11596, United States","330",Hillside Ave,,Williston Park,"11596.0",Nassau,NY,USA,"1","11596",B.,True
"1166",PHARMACY,B&T PORT RICHMOND PHARMACY INC,B&T PHARMACY,"251 PORT RICHMOND AVE. STATEN ISLAND, NY 10302-1704","35842",2017-11-03,2020-11-01,2023-10-31,,"62769.0",,,,True,"1.0","1.0","40.63494","-74.13531","251 Port Richmond Ave, Staten Island, NY 10302, United States","251",Port Richmond Ave,Elm Park,Staten Island,"10302.0",Richmond,NY,USA,"1","10302",B&T,True
"1181",PHARMACY,BAKERS D&S LLC,BAKERS DRUGS & SURGICAL,"500A ELMONT ROAD ELMONT, NY 11003-0000","39177",2021-12-21,2021-12-21,2024-11-30,,"57464.0",,,,True,"1.0","1.0","40.69766","-73.71517","500 Elmont Rd, Elmont, NY 11003, United States","500",Elmont Rd,,Elmont,"11003.0",Nassau,NY,USA,"1","11003",BAKERS,True
"1187",PHARMACY,BALAJI TARGEE PHARMACY CORP.,,"519 TARGEE ST. STATEN ISLAND, NY 10304-0000","18478",1985-02-21,2022-03-01,2025-02-28,,"34936.0",,,,True,"1.0","1.0","40.61459","-74.08457","519 Targee St, Staten Island, NY 10304, United States","519",Targee St,,Staten Island,"10304.0",Richmond,NY,USA,"1","10304",BALAJI,True
"1188",PHARMACY,BALDWIN PHARMACY LLC,,"1927 GRAND AVE. BALDWIN, NY 11510-0000","36905",2018-09-13,2021-09-01,2024-08-31,,"67219.0",,,,True,"1.0","1.0","40.66335","-73.60736","1927 Grand Ave, Baldwin, NY 11510, United States","1927",Grand Ave,,Baldwin,"11510.0",Nassau,NY,USA,"1","11510",BALDWIN,True
"1205",PHARMACY,BARDONIA PHARMACY LLC,,"301 ROUTE 304 SUITE 4 BARDONIA, NY 10954-0000","34625",2016-08-12,2022-08-01,2025-07-31,,,,,,True,"1.0","1.0","41.10872","-73.99666","301 Route 304, Nanuet, NY 10954, United States","301",Route 304,Bardonia,Nanuet,"10954.0",Rockland,NY,USA,"1","10954",BARDONIA,True
"1210",PHARMACY,BARLEN PHARMACY INC.,VILLAGE PHARMACY OF SYOSSET,"38 COLD SPRING ROAD SYOSSET, NY 11791-0000","26386",2004-02-03,2022-03-01,2025-02-28,,"34540.0",,,,True,"1.0","1.0","40.82582","-73.50099","38 Cold Spring Rd, Syosset, NY 11791, United States","38",Cold Spring Rd,,Syosset,"11791.0",Nassau,NY,USA,"1","11791",BARLEN,True
"1224",PHARMACY,BARTHOLEMEW'S PHARMACY INC.,,"2 ELM ST. AT MAIN FRANKLINVILLE, NY 14737-0000","9564",1962-06-13,2022-07-01,2025-06-30,,"45393.0",,,,True,"1.0","1.0","42.33701","-78.45818","2 Elm St, Franklinville, NY 14737, United States","2",Elm St,,Franklinville,"14737.0",Cattaraugus,NY,USA,"1","14737",BARTHOLEMEW'S,True
"1225",PHARMACY,BARTHS OF EAST MORICHES INC.,BARTHS PHARMACY,"94A MONTAUK HIGHWAY EAST MORICHES, NY 11940-0000","29031",2008-09-26,2020-09-01,2023-08-31,,"59285.0",,,,True,"1.0","1.0","40.82154","-72.7486","94 Montauk Hwy, East Moriches, NY 11940, United States","94",Montauk Hwy,East Moriches,East Moriches,"11940.0",Suffolk,NY,USA,"1","11940",BARTHS,True
"1226",PHARMACY,BARTHS OF EAST QUOGUE INC.,BARTHS PHARMACY,"424 MONTAUK HIGHWAY EAST QUOGUE, NY 11942-0000","32517",2014-05-09,2020-05-01,2023-04-30,,"51076.0",,,,True,"1.0","1.0","40.85143","-72.57232","424 Montauk Hwy, East Quogue, NY 11942, United States","424",Montauk Hwy,,East Quogue,"11942.0",Suffolk,NY,USA,"1","11942",BARTHS,True
"1227",PHARMACY,BARTHS OF JAMESPORT INC,BARTHS PHARMACY,"1491 MAIN ROAD JAMESPORT, NY 11947-0000","34406",2016-05-09,2022-05-01,2025-04-30,,"43503.0",,,,True,"1.0","1.0","40.94762","-72.58494","1491 Main Rd, Jamesport, NY 11947, United States","1491",Main Rd,,Jamesport,"11947.0",Suffolk,NY,USA,"1","11947",BARTHS,True
"1228",PHARMACY,BARTHS PHARMACY INC.,BARTHS PHARMACY,"58 SUNSET AVENUE WEST HAMPTON BEACH, NY 11978-0000","26773",2004-09-28,2019-09-01,2022-08-31,,"39472.0",,,,True,"1.0","1.0","40.81081","-72.64472","58 Sunset Ave, Westhampton Beach, NY 11978, United States","58",Sunset Ave,,Westhampton Beach,"11978.0",Suffolk,NY,USA,"1","11978",BARTHS,True
"1229",PHARMACY,BARTLES PHARMACY INC.,,"10 LAFAYETTE PK. OXFORD, NY 13830-0630","13652",1972-01-01,2022-02-01,2025-01-31,,"44432.0",,,,True,"1.0","1.0","42.44276","-75.59773","10 Lafayette Park, Oxford, NY 13830, United States","10",Lafayette Park,,Oxford,"13830.0",Chenango,NY,USA,"1","13830",BARTLES,True
"1237",PHARMACY,BASSETT HOSPITAL OF SCHOHARIE COUNTY,COBLESKILL REGIONAL HOSPITAL,"C/O PHARMACY 178 GRANDVIEW DR. COBLESKILL, NY 12043-0000","22209",1994-09-16,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","42.68669","-74.48206","178 Grandview Dr, Cobleskill, NY 12043, United States","178",Grandview Dr,,Cobleskill,"12043.0",Schoharie,NY,USA,"1","12043",BASSETT,False
"1247",PHARMACY,BAXTER HEALTHCARE CORPORATION,,"C/O PHARMACY 500 NEELYTOWN RD. MONTGOMERY, NY 12549-0000","22993",1996-09-30,2019-11-01,2022-10-31,,,,,,True,"1.0","1.0","41.49182","-74.23879","500 Neelytown Rd, Montgomery, NY 12549, United States","500",Neelytown Rd,,Montgomery,"12549.0",Orange,NY,USA,"1","12549",BAXTER,True
"1248",PHARMACY,BAXTER HEALTHCARE CORPORATION,BAXTER HEALTHCARE RENAL DIVISION PHARMACY,"C/O PHARMACY WALDEN BUSINESS CENTER 3356 WALDEN AVE. DEPEW, NY 14043-0000","23103",1997-01-08,2022-02-01,2025-01-31,,,,,,True,"1.0","1.0","42.91592","-78.68665","3356 Walden Ave, Depew, NY 14043, United States","3356",Walden Ave,,Depew,"14043.0",Erie,NY,USA,"1","14043",BAXTER,True
"1268",PHARMACY,"BAY RX, INC.",,"47 BROAD ST. STATEN ISLAND, NY 10304-2608","36900",2018-09-27,2021-09-01,2024-08-31,,"47070.0",,,,True,"1.0","1.0","40.62561","-74.0769","47 Broad St, Staten Island, NY 10304, United States","47",Broad St,Stapleton,Staten Island,"10304.0",Richmond,NY,USA,"1","10304",BAY,True
"1294",PHARMACY,BAYVILLE CHEMISTS INCORPORATED,BAYVILLE PHARMACY,"253 BAYVILLE AVE BAYVILLE, NY 11709-0000","37723",2019-11-06,2019-11-06,2022-10-31,,"42220.0",,,,True,"1.0","1.0","40.90753","-73.55079","253 Bayville Ave, Bayville, NY 11709, United States","253",Bayville Ave,,Bayville,"11709.0",Nassau,NY,USA,"1","11709",BAYVILLE,True
"1296",PHARMACY,BB MYRTLE PHARMACY CORP.,VITACARE,"141 CHARLES AVE STATEN ISLAND, NY 10302-0000","29308",2009-02-26,2021-02-01,2024-01-31,,"56465.0",,,,True,"1.0","1.0","40.63498","-74.13593","141 Charles Ave, Staten Island, NY 10302, United States","141",Charles Ave,Elm Park,Staten Island,"10302.0",Richmond,NY,USA,"1","10302",BB,True
"1305",PHARMACY,BDESH INC.,SUFFERN PHARMACY,"24 LAFAYETTE AVENUE SUFFERN, NY 10901-0000","32316",2013-12-05,2019-12-01,2022-11-30,,"49480.0",,,,True,"1.0","1.0","41.11635","-74.15386","24 Lafayette Ave, Suffern, NY 10901, United States","24",Lafayette Ave,,Suffern,"10901.0",Rockland,NY,USA,"1","10901",BDESH,True
"1306",PHARMACY,"BDRN PHARMACY, LLC",,"13 JAMES P. KELLY WAY SUITE F MIDDLETOWN, NY 10940-7395","31701",2013-03-26,2022-03-01,2025-02-28,,,,,,True,"1.0","1.0","41.42166","-74.43171","13 James P Kelly Way, Middletown, NY 10940, United States","13",James P Kelly Way,,Middletown,"10940.0",Orange,NY,USA,"1","10940",BDRN,True
"1311",PHARMACY,"BEACON PHARMACY, INC.",,"4008 JERUSALEM AVE SEAFORD, NY 11783-0000","39407",2022-02-28,2022-02-28,2025-01-31,,"30066.0",,,,True,"1.0","1.0","40.69075","-73.48487","4008 Jerusalem Ave, Seaford, NY 11783, United States","4008",Jerusalem Ave,,Seaford,"11783.0",Nassau,NY,USA,"1","11783",BEACON,True
"1312",PHARMACY,BEACON WELLNESS PHARMACY INC,,"333 MAIN STREET BEACON, NY 12508-0000","37708",2019-10-18,2019-10-18,2022-09-30,,"40132.0",,,,True,"1.0","1.0","41.50488","-73.96994","333 Main St, Beacon, NY 12508, United States","333",Main St,,Beacon,"12508.0",Dutchess,NY,USA,"1","12508",BEACON,True
"1322",PHARMACY,BEDFORD DRUGS INC.,BEDFORD PHARMACY,"424 OLD POST ROAD BEDFORD VILLAGE, NY 10506-0000","31001",2011-12-19,2020-12-01,2023-11-30,,"33547.0",,,,True,"1.0","1.0","41.19566","-73.65529","424 Old Post Rd, Bedford, NY 10506, United States","424",Old Post Rd,,Bedford,"10506.0",Westchester,NY,USA,"1","10506",BEDFORD,True
"1330",PHARMACY,BEENA 1 INC.,ACCUCARE PHARMACY,"67 JAMES P. KELLY WAY MIDDLETOWN, NY 10940-0000","27213",2005-05-05,2020-05-01,2023-04-30,,"46181.0",,,,True,"1.0","1.0","41.42417","-74.43367","67 James P Kelly Way, Middletown, NY 10940, United States","67",James P Kelly Way,,Middletown,"10940.0",Orange,NY,USA,"1","10940",BEENA,True
"1340",PHARMACY,BELL PHARMACY LLC,NEW GRACE PHARMACY,"2302 BELLMORE AVE. BELLMORE, NY 11710-0000","38382",2020-10-06,2020-10-06,2023-09-30,,"58568.0",,,,True,"1.0","1.0","40.66782","-73.52343","2302 Bellmore Ave, Bellmore, NY 11710, United States","2302",Bellmore Ave,,Bellmore,"11710.0",Nassau,NY,USA,"1","11710",BELL,True
"1344",PHARMACY,BELLE MEAD PHARMACY INC.,,"196 BELLE MEAD RD. UNIT 8 EAST SETAUKET, NY 11733-0000","31021",2012-01-09,2021-01-01,2023-12-31,,,,,,True,"1.0","1.0","40.89978","-73.08934","196 N Belle Mead Rd, East Setauket, NY 11733, United States","196",N Belle Mead Rd,,East Setauket,"11733.0",Suffolk,NY,USA,"1","11733",BELLE,True
"1352",PHARMACY,"BELLMORE PHARMACY, INC",KEE-ZAC PHARMACY,"111 BEDFORD AVENUE BELLMORE, NY 11710-0000","26500",2004-04-13,2022-05-01,2025-04-30,,"44206.0",,,,True,"1.0","1.0","40.66981","-73.52744","111 Bedford Ave N, Bellmore, NY 11710, United States","111",Bedford Ave N,,Bellmore,"11710.0",Nassau,NY,USA,"1","11710",BELLMORE,True
"1355",PHARMACY,BEN FAMILY PHARMA LLC,BEN FAMILY PHARMACY,"102 PARK AVE YONKERS, NY 10703-0000","39546",2022-05-06,2022-05-06,2025-04-30,,"45806.0",,,,True,"1.0","1.0","40.94352","-73.89098","102 Park Ave, Yonkers, NY 10703, United States","102",Park Ave,Getty Square,Yonkers,"10703.0",Westchester,NY,USA,"1","10703",BEN,True
"1365",PHARMACY,BENLY PHARMACY INC.,ISLIP PHARMACY & SURGICAL,"437 MAIN ST. ISLIP, NY 11751-0000","25146",2001-11-05,2019-12-01,2022-11-30,,"44194.0",,,,True,"1.0","1.0","40.72911","-73.21525","437 Main St, Islip, NY 11751, United States","437",Main St,Islip,Islip,"11751.0",Suffolk,NY,USA,"1","11751",BENLY,True
"1381",PHARMACY,BERNHARD RX INC.,BERNHARD'S PHARMACY,"34 WEST MERRICK RD. FREEPORT, NY 11520-0000","30193",2010-08-05,2022-08-01,2025-07-31,,"53050.0",,,,True,"1.0","1.0","40.6543","-73.58166","34 W Merrick Rd, Freeport, NY 11520, United States","34",W Merrick Rd,,Freeport,"11520.0",Nassau,NY,USA,"1","11520",BERNHARD,True
"1390",PHARMACY,BERTRAND CHAFFEE HOSPITAL,,"C/O PHARMACY 224 E. MAIN ST. SPRINGVILLE, NY 14141-0000","15277",1975-12-27,2020-01-01,2022-12-31,,,,,,True,"1.0","1.0","42.50909","-78.65877","224 E Main St, Springville, NY 14141, United States","224",E Main St,,Springville,"14141.0",Erie,NY,USA,"1","14141",BERTRAND,False
"1393",PHARMACY,"BESSCRIPTION, INC.",,"460 GLEN COVE AVE. SUITE A SEA CLIFF, NY 11579-0000","31107",2012-02-15,2021-02-01,2024-01-31,,,,,,True,"1.0","1.0","40.83859","-73.63383","460 Glen Cove Ave, Sea Cliff, NY 11579, United States","460",Glen Cove Ave,,Sea Cliff,"11579.0",Nassau,NY,USA,"1","11579","BESSCRIPTION,",True
"1421",PHARMACY,"BETHPAGE PHARMACY, INC.",BETHPAGE PHARMACY,"334 BROADWAY BETHPAGE, NY 11714-0000","25594",2003-02-19,2022-03-01,2025-02-28,,"36098.0",,,,True,"1.0","1.0","40.7421068","-73.4794908","334 Broadway, Bethpage, NY 11714, United States","334",Broadway,,Bethpage,"11714.0",Nassau,NY,USA,"1","11714",BETHPAGE,True
"1425",PHARMACY,"BETTER LIVING NOW, INC.",,"C/O PHARMACY DEPT. 185 OSER AVE. HAUPPAUGE, NY 11788-0000","23561",1998-02-25,2022-03-01,2025-02-28,,,,,,True,"1.0","1.0","40.81627","-73.25263","185 Oser Ave, Hauppauge, NY 11788, United States","185",Oser Ave,,Hauppauge,"11788.0",Suffolk,NY,USA,"1","11788",BETTER,True
"1462",PHARMACY,"BIGELOW'S PHARMACY, INC.",SERVICE PHARMACY,"6 N. MAIN ST. SHERBURNE, NY 13460-0000","12930",1970-01-06,2022-02-01,2025-01-31,,"41345.0",,,,True,"1.0","1.0","42.6783686","-75.499208","6 N Main St, Sherburne, NY 13460, United States","6",N Main St,,Sherburne,"13460.0",Chenango,NY,USA,"1","13460",BIGELOW'S,True
"1463",PHARMACY,"BIGELOW'S PHARMACY, INC.",SERVICE PHARMACY,"38 S. BROAD ST. NORWICH, NY 13815-0000","18945",1986-01-13,2022-02-01,2025-01-31,,"26287.0",,,,True,"1.0","1.0","42.52976","-75.52416","38 S Broad St, Norwich, NY 13815, United States","38",S Broad St,,Norwich,"13815.0",Chenango,NY,USA,"1","13815",BIGELOW'S,True
"1464",PHARMACY,"BIGELOW'S PHARMACY, INC.",SERVICE PHARMACY,"12 SOUTH MAIN ST. NEW BERLIN, NY 13411-0000","23718",1998-06-15,2022-07-01,2025-06-30,,"58312.0",,,,True,"1.0","1.0","42.62413","-75.3325","12 S Main St, New Berlin, NY 13411, United States","12",S Main St,,New Berlin,"13411.0",Chenango,NY,USA,"1","13411",BIGELOW'S,True
"1480",PHARMACY,"BIOMED PHARMACEUTICALS, INC.",SOLEO HEALTH,"C/O PHARMACY 4 SKYLINE DR. HAWTHORNE, NY 10532-0000","28140",2007-03-05,2022-03-01,2025-02-28,,,,,,True,"1.0","1.0","41.09204","-73.81278","4 Skyline Dr, Hawthorne, NY 10532, United States","4",Skyline Dr,Valhalla,Hawthorne,"10532.0",Westchester,NY,USA,"1","10532",BIOMED,True
"1501",PHARMACY,BLACK ROCK PHARMACY INC.,,"431 TONAWANDA ST. BUFFALO, NY 14207-0000","14228",1973-01-01,2022-02-01,2025-01-31,,"37975.0",,,,True,"1.0","1.0","42.94101","-78.89837","431 Tonawanda St, Buffalo, NY 14207, United States","431",Tonawanda St,Black Rock,Buffalo,"14207.0",Erie,NY,USA,"1","14207",BLACK,True
"1514",PHARMACY,BLITZ PHARMACY INC.,BLITZ PHARMACY,"485 MAPLE ST. BIG FLATS, NY 14814-0000","32347",2013-10-25,2019-10-01,2022-09-30,,"49036.0",,,,True,"1.0","1.0","42.14132","-76.93353","485 Maple St, Big Flats, NY 14814, United States","485",Maple St,,Big Flats,"14814.0",Chemung,NY,USA,"1","14814",BLITZ,True
"1524",PHARMACY,BLYTHEDALE CHILDREN'S HOSPITAL,,"95 BRADHURST AVE VALHALLA, NY 10595-0000","13327",1971-05-29,2022-06-01,2025-05-31,,"50899.0",,,,True,"1.0","1.0","41.07626","-73.79948","95 Bradhurst Ave, Valhalla, NY 10595, United States","95",Bradhurst Ave,Valhalla,Valhalla,"10595.0",Westchester,NY,USA,"1","10595",BLYTHEDALE,False
"1525",PHARMACY,BM SYOSSET RX LLC,LANTERN RX,"26 WALL STREET SYOSSET, NY 11743-0000","36636",2018-05-21,2021-05-01,2024-04-30,,"55262.0",,,,True,"1.0","1.0","40.87226","-73.42727","26 Wall St, Huntington, NY 11743, United States","26",Wall St,,Huntington,"11743.0",Suffolk,NY,USA,"1","11743",BM,True
"1527",PHARMACY,BMS PHARMACY INC.,WAPPINGER FALLS PHARMACY,"66 MIDDLEBUSH RD. SUITE M201 WAPPINGER FALLS, NY 12590-0000","38462",2020-11-20,2020-11-20,2023-10-31,,,,,,True,"1.0","1.0","41.58812","-73.90866","66 Middlebush Rd, Wappingers Falls, NY 12590, United States","66",Middlebush Rd,,Wappingers Falls,"12590.0",Dutchess,NY,USA,"1","12590",BMS,True
"1537",PHARMACY,"BOBS PHARMACY, LLC",GARRO'S DRUGS,"430 BLEECKER STREET UTICA, NY 13501-0000","36976",2018-12-13,2021-12-01,2024-11-30,,"55496.0",,,,True,"1.0","1.0","43.09977","-75.22347","430 Bleecker St, Utica, NY 13501, United States","430",Bleecker St,,Utica,"13501.0",Oneida,NY,USA,"1","13501",BOBS,True
"1541",PHARMACY,"BOICEVILLE PHARMACY, INC.",,"ROUTE 28, BOX 474 BOICEVILLE, NY 12412-0000","21274",1992-04-07,2022-05-01,2025-04-30,,"30950.0",,,,True,"1.0","1.0","42.01036","-74.26861","12412, Boiceville, NY, United States",,,,Boiceville,"12412.0",Ulster,NY,USA,"1","12412",BOICEVILLE,True
"1544",PHARMACY,BOLTON'S PHARMACY INC.,,"C/O PHARMACY 128 W. MAIN ST. WATERTOWN, NY 13601-0000","15555",1975-09-01,2019-10-01,2022-09-30,,,,,,True,"1.0","1.0","43.97987","-75.90731","128 W Main St, Watertown, NY 13601, United States","128",W Main St,,Watertown,"13601.0",Jefferson,NY,USA,"1","13601",BOLTON'S,True
"1547",PHARMACY,BON SECOURS COMMUNITY HOSPITAL,,"C/O PHARMACY 160 E. MAIN ST. 2ND FLOOR PORT JERVIS, NY 12771-0000","9617",1962-06-15,2019-07-01,2022-06-30,,,,,,True,"1.0","1.0","41.3677","-74.68147","160 E Main St, Port Jervis, NY 12771, United States","160",E Main St,,Port Jervis,"12771.0",Orange,NY,USA,"1","12771",BON,False
"1548",PHARMACY,BONAPARTE PHARMACY LLC.,,"8210 MAIN ST. HARRISVILLE, NY 13648-0000","32170",2013-12-06,2019-12-01,2022-11-30,,"48692.0",,,,True,"1.0","1.0","44.14856","-75.31614","8210 Main St, Harrisville, NY 13648, United States","8210",Main St,,Harrisville,"13648.0",Lewis,NY,USA,"1","13648",BONAPARTE,True
