recId,type,legal_name,trade_name,street_address,registration_number,date_first_registered,registration_begins,registration_ends,establishment_status,supervisor_no,supervisor_name,successor_no,successor_name,active,SeqNumber,seqLength,displayLatitude,displayLongitude,locationLabel,houseNumber,street,district,city,postalCode,county,state,country,zip_code_match,original_zip,name_short,independent,name_simplified,category,geometry,index_right,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,is_hpsa
2161,PHARMACY,CENTRE STREET PHARMACEUTICAL LLC.,BUY-RITE PHARMACY V,"139 CENTRE ST. UNIT 101 NEW YORK, NY 10013-0000",30024,2010-06-14,2022-06-01,2025-05-31,,,,,,True,1.0,1.0,40.71745,-74.00059,"139 Centre St, New York, NY 10013, United States",139,Centre St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,CENTRE,True,CENTRE STREET PHARMACEUTICAL LLC,INDEPENDENT,POINT (-74.00059 40.71745),2624,36,061,003100,36061003100,31,Census Tract 31,G5020,S,204969,0,+40.7153110,-074.0038151,False
2247,PHARMACY,CHOI & TAM INC.,BUY-RITE PHARMACY II,"106-110 LAFAYETE ST. NEW YORK, NY 10013-0000",24994,2001-04-09,2022-05-01,2025-04-30,,33402.0,,,,True,1.0,1.0,40.71814,-74.00101,"106 Lafayette St, New York, NY 10013, United States",106,Lafayette St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,CHOI,True,CHOI & TAM INC,INDEPENDENT,POINT (-74.00101 40.71814),2624,36,061,003100,36061003100,31,Census Tract 31,G5020,S,204969,0,+40.7153110,-074.0038151,False
3870,PHARMACY,DUANE READE,,"C/O PHARMACY 111 WORTH ST. STE 1 NEW YORK, NY 10013-4037",25994,2003-05-16,2017-01-01,2018-09-13,,,,,,False,1.0,1.0,40.71596,-74.00357,"111 Worth St, New York, NY 10013, United States",111,Worth St,Chinatown,New York,10013.0,New York,NY,USA,1,10013,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-74.00357 40.71596),2624,36,061,003100,36061003100,31,Census Tract 31,G5020,S,204969,0,+40.7153110,-074.0038151,False
4402,PHARMACY,"EMBLEMHEALTH SERVICES COMPANY, LLC",EMBLEMHEALTH PHARMACY,"52 DUANE STREET NEW YORK, NY 10007-0000",34425,2016-07-22,2022-07-01,2025-06-30,,,"Type :  PHARMACY             Legal Name :  EMBLEMHEALTH SERVICES COMPANY, LLC                 Trade Name :  EMBLEMHEALTH PHARMACY                              Street Address :   52 DUANE STREET",,,True,1.0,1.0,40.71423,-74.00399,"52 Duane St, New York, NY 10007, United States",52,Duane St,Civic Center,New York,10007.0,New York,NY,USA,1,10007,EMBLEMHEALTH,False,EMBLEMHEALTH SERVICES COMPANY LLC,HEALTHCARE,POINT (-74.00399 40.71423),2624,36,061,003100,36061003100,31,Census Tract 31,G5020,S,204969,0,+40.7153110,-074.0038151,False
49,PHARMACY,139 PHARMACY INC.,,"3415 BROADWAY NEW YORK, NY 10031-0000",15978,1977-10-28,2019-11-01,2022-10-31,,46640.0,,,,True,1.0,1.0,40.82253,-73.95363,"3415 Broadway, New York, NY 10031, United States",3415,Broadway,Hamilton Heights,New York,10031.0,New York,NY,USA,1,10031,139,True,139 PHARMACY INC,INDEPENDENT,POINT (-73.95363 40.82253),3593,36,061,022500,36061022500,225,Census Tract 225,G5020,S,262466,142349,+40.8250966,-073.9571997,True
14584,PHARMACY,WEST 142ND STREET PHARMACY CORP.,,"3471 BROADWAY NEW YORK, NY 10031-0000",30934,2011-11-04,2020-11-01,2023-10-31,,47339.0,,,,True,1.0,1.0,40.82448,-73.95235,"3471 Broadway, New York, NY 10031, United States",3471,Broadway,Hamilton Heights,New York,10031.0,New York,NY,USA,1,10031,WEST,True,WEST 142ND STREET PHARMACY CORP,INDEPENDENT,POINT (-73.95235 40.82448),3593,36,061,022500,36061022500,225,Census Tract 225,G5020,S,262466,142349,+40.8250966,-073.9571997,True
51,PHARMACY,13TH AVE PHARMACY INC.,,"5211-13TH AVE. BROOKLYN, NY 11219-0000",30745,2011-07-01,2020-07-01,2023-06-30,,61041.0,,,,True,1.0,1.0,40.63301,-73.994,"5211 13th Ave, Brooklyn, NY 11219, United States",5211,13th Ave,Borough Park,Brooklyn,11219.0,Kings,NY,USA,1,11219,13TH,True,13TH AVE PHARMACY INC,INDEPENDENT,POINT (-73.994 40.63301),3886,36,047,023800,36047023800,238,Census Tract 238,G5020,S,169884,0,+40.6305112,-073.9914376,False
56,PHARMACY,1413 RX CORP.,QUICK RX,"1456 FULTON ST. BROOKLYN, NY 11216-0000",29275,2009-03-23,2018-03-01,2021-02-09,TRANSFER,,,38288,1413 RX NY LLC/ QUICK RX,False,1.0,1.0,40.67989,-73.94259,"1456 Fulton St, Brooklyn, NY 11216, United States",1456,Fulton St,Bedford-Stuyvesant,Brooklyn,11216.0,Kings,NY,USA,1,11216,1413,True,1413 RX CORP,INDEPENDENT,POINT (-73.94259 40.67989),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
1320,PHARMACY,BED-STUY PHARMACY INC,,"1458 FULTON STREET BROOKLYN, NY 11216-0000",27651,2006-02-01,2018-02-01,2021-01-25,TRANSFER,,,38289,BED-STUY PHARMACY NY LLC/ QUICK RX,False,1.0,1.0,40.67989,-73.94253,"1458 Fulton St, Brooklyn, NY 11216, United States",1458,Fulton St,Bedford-Stuyvesant,Brooklyn,11216.0,Kings,NY,USA,1,11216,BED-STUY,True,BED-STUY PHARMACY INC,INDEPENDENT,POINT (-73.94253 40.67989),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
5250,PHARMACY,FULTON DRUGS INC,,"1548 FULTON ST BROOKLYN, NY 11216-0000",27798,2006-06-06,2021-05-01,2024-04-30,,40943.0,,,,True,1.0,1.0,40.67969,-73.93897,"1548 Fulton St, Brooklyn, NY 11216, United States",1548,Fulton St,Bedford-Stuyvesant,Brooklyn,11216.0,Kings,NY,USA,1,11216,FULTON,True,FULTON DRUGS INC,INDEPENDENT,POINT (-73.93897 40.67969),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
9705,PHARMACY,PARK DRUGS INC.,TABLET PHARMACY,"1590 FULTON STREET BROOKLYN, NY 11213-0000",34003,2015-12-31,2021-12-01,2024-11-30,,63840.0,,,,True,1.0,1.0,40.6796,-73.9372,"1590 Fulton St, Brooklyn, NY 11213, United States",1590,Fulton St,Bedford-Stuyvesant,Brooklyn,11213.0,Kings,NY,USA,1,11213,PARK,True,PARK DRUGS INC,INDEPENDENT,POINT (-73.9372 40.6796),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
12883,PHARMACY,THE BROOKDALE HOSPITAL MEDICAL CENTER,,"C/O PHARMACY 1545 ATLANTIC AVE. BROOKLYN, NY 11213-0000",17651,1983-01-12,2022-02-01,2025-01-31,,,,,,True,1.0,1.0,40.67802,-73.93745,"1545 Atlantic Ave, Brooklyn, NY 11213, United States",1545,Atlantic Ave,Bedford-Stuyvesant,Brooklyn,11213.0,Kings,NY,USA,1,11213,THE,False,THE BROOKDALE HOSPITAL MEDICAL CENTER,HEALTHCARE,POINT (-73.93745 40.67802),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
13493,PHARMACY,VENKAT PHARM INC.,RITE CHOICE PHARMACY,"1484 FULTON ST. BROOKLYN, NY 11216-0000",25829,2003-11-10,2019-12-01,2022-11-30,,52134.0,,,,True,1.0,1.0,40.67983,-73.94159,"1484 Fulton St, Brooklyn, NY 11216, United States",1484,Fulton St,Bedford-Stuyvesant,Brooklyn,11216.0,Kings,NY,USA,1,11216,VENKAT,True,VENKAT PHARM INC,INDEPENDENT,POINT (-73.94159 40.67983),4836,36,047,027100,36047027100,271,Census Tract 271,G5020,S,245353,0,+40.6787956,-073.9369686,True
59,PHARMACY,145TH ST PHARMACY INC.,,"300 W. 145TH STREET NEW YORK, NY 10039-0000",34115,2015-12-17,2021-12-01,2024-11-30,,56473.0,,,,True,1.0,1.0,40.82292,-73.94259,"300 W 145th St, New York, NY 10039, United States",300,W 145th St,Harlem,New York,10039.0,New York,NY,USA,1,10039,145TH,True,145TH ST PHARMACY INC,INDEPENDENT,POINT (-73.94259 40.82292),3670,36,061,025900,36061025900,259,Census Tract 259,G5020,S,75465,0,+40.8232145,-073.9423561,True
71,PHARMACY,161 ST. PHARMACY INC.,161 ST. PHARMACY & DISCOUNT STORE,"275 EAST 161ST. ST. BRONX, NY 10451-0000",27268,2005-08-18,2017-08-01,2018-04-25,TRANSFER,,,35767,161 ST. PHARMA INC./ 161 ST PHARMACY & SURGICAL SUPPLIES,False,1.0,1.0,40.82561,-73.91801,"275 E 161st St, Bronx, NY 10451, United States",275,E 161st St,East Concourse-Concourse Village,Bronx,10451.0,Bronx,NY,USA,1,10451,161,True,161 ST PHARMACY INC,INDEPENDENT,POINT (-73.91801 40.82561),667,36,005,017300,36005017300,173,Census Tract 173,G5020,S,165273,0,+40.8262960,-073.9165227,True
6353,PHARMACY,"HMB PHARMACY MANAGEMENT, LLC.",METCARE RX,"305 E 161ST ST BRONX, NY 10451-0000",29874,2010-02-24,2022-02-01,2025-01-31,,30669.0,,,,True,1.0,1.0,40.82551,-73.91696,"305 E 161st St, Bronx, NY 10451, United States",305,E 161st St,East Concourse-Concourse Village,Bronx,10451.0,Bronx,NY,USA,1,10451,HMB,True,HMB PHARMACY MANAGEMENT LLC,INDEPENDENT,POINT (-73.91696 40.82551),667,36,005,017300,36005017300,173,Census Tract 173,G5020,S,165273,0,+40.8262960,-073.9165227,True
7710,PHARMACY,LINCOLN CARE DRUGS INC.,,"270 EAST 165TH STREET BRONX, NY 10456-0000",25561,2003-07-23,2022-08-01,2025-07-31,,42736.0,,,,True,1.0,1.0,40.82899,-73.91585,"270 E 165th St, Bronx, NY 10456, United States",270,E 165th St,East Concourse-Concourse Village,Bronx,10456.0,Bronx,NY,USA,1,10456,LINCOLN,True,LINCOLN CARE DRUGS INC,INDEPENDENT,POINT (-73.91585 40.82899),667,36,005,017300,36005017300,173,Census Tract 173,G5020,S,165273,0,+40.8262960,-073.9165227,True
14416,PHARMACY,WATER PLACE PHARMACY LLC,CARE PHARMACY,"313 EAST 161ST STREET BRONX, NY 10451-0000",29914,2010-02-10,2022-02-01,2025-01-31,,68767.0,,,,True,1.0,1.0,40.82534,-73.91678,"313 E 161st St, Bronx, NY 10451, United States",313,E 161st St,East Concourse-Concourse Village,Bronx,10451.0,Bronx,NY,USA,1,10451,WATER,True,WATER PLACE PHARMACY LLC,INDEPENDENT,POINT (-73.91678 40.82534),667,36,005,017300,36005017300,173,Census Tract 173,G5020,S,165273,0,+40.8262960,-073.9165227,True
72,PHARMACY,1622 VOORHIES AVE PHARMACY INC.,SUNSHINE PHARMACY,"1622 VOORHIES AVE BROOKLYN, NY 11235-0000",29665,2009-10-05,2021-10-01,2024-09-30,,55039.0,,,,True,1.0,1.0,40.58582,-73.9521,"1622 Voorhies Ave, Brooklyn, NY 11235, United States",1622,Voorhies Ave,Sheepshead Bay,Brooklyn,11235.0,Kings,NY,USA,1,11235,1622,True,1622 VOORHIES AVE PHARMACY INC,INDEPENDENT,POINT (-73.9521 40.58582),5140,36,047,060600,36047060600,606,Census Tract 606,G5020,S,179262,0,+40.5864642,-073.9561214,True
1079,PHARMACY,AVE Z PHARMACY INC.,MONICA'S PHARMACY,"1324 SHEEPSHEAD BAY RD. BROOKLYN, NY 11235-0000",30808,2011-10-12,2020-10-01,2023-09-30,,47424.0,,,,True,1.0,1.0,40.58765,-73.95545,"1324 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",1324,Sheepshead Bay Rd,Sheepshead Bay,Brooklyn,11235.0,Kings,NY,USA,1,11235,AVE,True,AVE Z PHARMACY INC,INDEPENDENT,POINT (-73.95545 40.58765),5140,36,047,060600,36047060600,606,Census Tract 606,G5020,S,179262,0,+40.5864642,-073.9561214,True
3092,PHARMACY,"CVS ALBANY, L.L.C.",CVS/PHARMACY,"C/O PHARMACY 1402 SHEEPSHEAD BAY ROAD BROOKLYN, NY 11235-0000",24744,2000-06-16,2021-11-01,2024-10-31,,,,,,True,1.0,1.0,40.58749,-73.95491,"1402 Sheepshead Bay Rd, Brooklyn, NY 11235, United States",1402,Sheepshead Bay Rd,Sheepshead Bay,Brooklyn,11235.0,Kings,NY,USA,1,11235,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.95491 40.58749),5140,36,047,060600,36047060600,606,Census Tract 606,G5020,S,179262,0,+40.5864642,-073.9561214,True
81,PHARMACY,1699 FANCY PHARMACY INC.,,"132 ALLEN ST. NEW YORK, NY 10002-3008",19989,1988-10-28,2019-11-01,2022-10-31,,54035.0,,,,True,1.0,1.0,40.71987,-73.98976,"132 Allen St, New York, NY 10002, United States",132,Allen St,Lower East Side,New York,10002.0,New York,NY,USA,1,10002,1699,True,1699 FANCY PHARMACY INC,INDEPENDENT,POINT (-73.98976 40.71987),2606,36,061,001800,36061001800,18,Census Tract 18,G5020,S,222964,0,+40.7190464,-073.9908407,False
2164,PHARMACY,"CENTURY GRAND, INC.",CENTURY PHARMACY,"302A GRAND ST NEW YORK, NY 10002-0000",30556,2011-02-11,2020-02-01,2023-01-31,,47719.0,,,,True,1.0,1.0,40.7176,-73.99163,"302 Grand St, New York, NY 10002, United States",302,Grand St,Lower East Side,New York,10002.0,New York,NY,USA,1,10002,CENTURY,True,CENTURY GRAND INC,INDEPENDENT,POINT (-73.99163 40.7176),2606,36,061,001800,36061001800,18,Census Tract 18,G5020,S,222964,0,+40.7190464,-073.9908407,False
3712,PHARMACY,DUANE READE,,"C/O PHARMACY 100 DELANCEY ST. NEW YORK, NY 10002-3202",23628,1998-04-02,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,40.71895,-73.98877,"100 Delancey St, New York, NY 10002, United States",100,Delancey St,Lower East Side,New York,10002.0,New York,NY,USA,1,10002,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-73.98877 40.71895),2606,36,061,001800,36061001800,18,Census Tract 18,G5020,S,222964,0,+40.7190464,-073.9908407,False
5137,PHARMACY,"FOREVER HEALTH PHARMACY I, LLC",FOREVER HEALTH PHARMACY,"244 GRAND STREET NEW YORK, NY 10002-0000",30411,2011-03-21,2020-03-01,2023-02-28,,53316.0,,,,True,1.0,1.0,40.71838,-73.99423,"244 Grand St, New York, NY 10002, United States",244,Grand St,Lower East Side,New York,10002.0,New York,NY,USA,1,10002,FOREVER,True,FOREVER HEALTH PHARMACY I LLC,INDEPENDENT,POINT (-73.99423 40.71838),2606,36,061,001800,36061001800,18,Census Tract 18,G5020,S,222964,0,+40.7190464,-073.9908407,False
88,PHARMACY,1721 CARNEGIE HILL PHARMACY INC.,CARNEGIE HILL PHARMACY,"1721 BROADWAY NEW YORK, NY 10019-5214",31604,2013-02-14,2022-02-01,2022-04-15,DISCONTINUED,,,,,False,1.0,1.0,40.7645,-73.9825,"1721 Broadway, New York, NY 10019, United States",1721,Broadway,Clinton,New York,10019.0,New York,NY,USA,1,10019,1721,True,1721 CARNEGIE HILL PHARMACY INC,INDEPENDENT,POINT (-73.9825 40.7645),50,36,061,013700,36061013700,137,Census Tract 137,G5020,S,226356,0,+40.7652144,-073.9802379,False
3006,PHARMACY,"CVS ALBANY, L.L.C.",CVS PHARMACY,"241 W. 57TH STREET NEW YORK, NY 10019-0000",32320,2013-11-22,2021-11-01,2024-10-31,,63350.0,,,,True,1.0,1.0,40.76688,-73.98221,"241 W 57th St, New York, NY 10019, United States",241,W 57th St,Clinton,New York,10019.0,New York,NY,USA,1,10019,CVS,False,CVS ALBANY LLC,MAJOR CHAIN,POINT (-73.98221 40.76688),50,36,061,013700,36061013700,137,Census Tract 137,G5020,S,226356,0,+40.7652144,-073.9802379,False
3668,PHARMACY,DUANE READE,,"C/O PHARMACY 100 WEST 57TH STREET NEW YORK, NY 10019-0000",20939,1991-05-03,2020-01-01,2022-12-31,,,,,,True,1.0,1.0,40.76432,-73.9776,"100 W 57th St, New York, NY 10019, United States",100,W 57th St,Clinton,New York,10019.0,New York,NY,USA,1,10019,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-73.9776 40.76432),50,36,061,013700,36061013700,137,Census Tract 137,G5020,S,226356,0,+40.7652144,-073.9802379,False
3903,PHARMACY,DUANE READE,,"C/O PHARMACY 250 W. 57TH ST. NEW YORK, NY 10107-0000",27769,2006-03-10,2020-01-01,2020-05-07,DISCONTINUED,,,,,False,1.0,1.0,40.76638,-73.9824,"250 W 57th St, New York, NY 10107, United States",250,W 57th St,Clinton,New York,10107.0,New York,NY,USA,1,10107,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-73.9824 40.76638),50,36,061,013700,36061013700,137,Census Tract 137,G5020,S,226356,0,+40.7652144,-073.9802379,False
92,PHARMACY,"1746 PHARMACY, CORP.",CLARKSON PHARMACY,"524 CLARKSON AVE. BROOKLYN, NY 11203-0000",16591,1979-10-24,2019-11-01,2022-10-31,,49675.0,,,,True,1.0,1.0,40.65572,-73.94204,"524 Clarkson Ave, Brooklyn, NY 11203, United States",524,Clarkson Ave,East Flatbush,Brooklyn,11203.0,Kings,NY,USA,1,11203,1746,True,1746 PHARMACY CORP,INDEPENDENT,POINT (-73.94204 40.65572),4753,36,047,081400,36047081400,814,Census Tract 814,G5020,S,170174,0,+40.6536407,-073.9402380,True
14848,PHARMACY,"ZAHEER SONS PHARMACY, INC",7 STAR PHARMACY,"596 CLARKSON AVE BROOKLYN, NY 11203-0000",29241,2009-02-26,2021-02-01,2024-01-31,,59765.0,,,,True,1.0,1.0,40.65594,-73.9398,"596 Clarkson Ave, Brooklyn, NY 11203, United States",596,Clarkson Ave,East Flatbush,Brooklyn,11203.0,Kings,NY,USA,1,11203,ZAHEER,True,ZAHEER SONS PHARMACY INC,INDEPENDENT,POINT (-73.9398 40.65594),4753,36,047,081400,36047081400,814,Census Tract 814,G5020,S,170174,0,+40.6536407,-073.9402380,True
98,PHARMACY,"179 ATLANTIC, INC.",HEALTH MART PHARMACY,"29 ATLANTIC AVENUE FREEPORT, NY 11520-0000",26615,2004-04-27,2022-05-01,2025-04-30,,40035.0,,,,True,1.0,1.0,40.6463,-73.57716,"29 Atlantic Ave, Freeport, NY 11520, United States",29,Atlantic Ave,,Freeport,11520.0,Nassau,NY,USA,1,11520,179,True,179 ATLANTIC INC,INDEPENDENT,POINT (-73.57716 40.6463),5343,36,059,414502,36059414502,4145.02,Census Tract 4145.02,G5020,S,1537351,335094,+40.6364669,-073.5792466,False
102,PHARMACY,18 PHARMACY INC,MCP RX,"89 BOWERY NEW YORK, NY 10002-0000",34670,2016-06-07,2022-06-01,2025-05-31,,60182.0,,,,True,1.0,1.0,40.71693,-73.99519,"89 Bowery, New York, NY 10002, United States",89,Bowery,Chinatown,New York,10002.0,New York,NY,USA,1,10002,18,True,18 PHARMACY INC,INDEPENDENT,POINT (-73.99519 40.71693),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
701,PHARMACY,ALLEN STREET PHARMACY INC.,,"2 ALLEN STREET SUITE 1A/1B NEW YORK, NY 10002-0000",31800,2013-03-18,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.71452,-73.99241,"2 Allen St, New York, NY 10002, United States",2,Allen St,Chinatown,New York,10002.0,New York,NY,USA,1,10002,ALLEN,True,ALLEN STREET PHARMACY INC,INDEPENDENT,POINT (-73.99241 40.71452),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
1574,PHARMACY,"BOWERY PHARMACY, INC.",,"95 BOWERY NEW YORK, NY 10002-0000",18560,1985-04-17,2022-05-01,2025-04-30,,31401.0,,,,True,1.0,1.0,40.71732,-73.99521,"95 Bowery, New York, NY 10002, United States",95,Bowery,Chinatown,New York,10002.0,New York,NY,USA,1,10002,BOWERY,True,BOWERY PHARMACY INC,INDEPENDENT,POINT (-73.99521 40.71732),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
2462,PHARMACY,CONFUCIUS PHARMACY INC.,,"7 BOWERY ST STORE #A-104 NEW YORK, NY 10002-0000",16069,1978-02-28,2022-03-01,2025-02-28,,,,,,True,1.0,1.0,40.71453,-73.99688,"7 Bowery, New York, NY 10002, United States",7,Bowery,Chinatown,New York,10002.0,New York,NY,USA,1,10002,CONFUCIUS,True,CONFUCIUS PHARMACY INC,INDEPENDENT,POINT (-73.99688 40.71453),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
5777,PHARMACY,"GRAND HEALTH PHARMACY, INC.",,"349 GRAND ST. NEW YORK, NY 10002-0000",30234,2010-08-26,2019-08-01,2022-07-31,,45022.0,,,,True,1.0,1.0,40.71675,-73.98959,"349 Grand St, New York, NY 10002, United States",349,Grand St,Chinatown,New York,10002.0,New York,NY,USA,1,10002,GRAND,True,GRAND HEALTH PHARMACY INC,INDEPENDENT,POINT (-73.98959 40.71675),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
12422,PHARMACY,STANLEY'S PHARMACY INC.,STANLEY'S PHARMACY,"31 LUDLOW STREET NEW YORK, NY 10002-0000",31765,2013-06-04,2022-06-01,2025-05-31,,44976.0,,,,True,1.0,1.0,40.71572,-73.99071,"31 Ludlow St, New York, NY 10002, United States",31,Ludlow St,Chinatown,New York,10002.0,New York,NY,USA,1,10002,STANLEY'S,True,STANLEY'S PHARMACY INC,INDEPENDENT,POINT (-73.99071 40.71572),2605,36,061,001600,36061001600,16,Census Tract 16,G5020,S,207381,0,+40.7159568,-073.9932660,False
103,PHARMACY,181 PHARMACY INC.,TULSI PHARMACY,"565 W. 181 ST. ST. NEW YORK, NY 10033-0000",25953,2003-05-21,2022-06-01,2025-05-31,,44762.0,,,,True,1.0,1.0,40.84902,-73.9327,"565 W 181st St, New York, NY 10033, United States",565,W 181st St,Washington Heights North,New York,10033.0,New York,NY,USA,1,10033,181,True,181 PHARMACY INC,INDEPENDENT,POINT (-73.9327 40.84902),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
6268,PHARMACY,HEIDI PHARMACY INC.,HEIDI PHARMACY,"522 WEST 181ST STREET NEW YORK, NY 10033-0000",31700,2013-01-25,2022-01-01,2024-12-31,,30524.0,,,,True,1.0,1.0,40.84855,-73.93224,"522 W 181st St, New York, NY 10033, United States",522,W 181st St,Washington Heights North,New York,10033.0,New York,NY,USA,1,10033,HEIDI,True,HEIDI PHARMACY INC,INDEPENDENT,POINT (-73.93224 40.84855),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
7468,PHARMACY,"LA ALTAGRACIA PHARMACY, INC.",,"1544 A ST. NICHOLAS AVE. NEW YORK, NY 10040-0000",17806,1983-06-15,2019-07-01,2022-06-30,,32714.0,,,,True,1.0,1.0,40.8532,-73.93066,"1544 St Nicholas Ave, New York, NY 10040, United States",1544,St Nicholas Ave,Washington Heights North,New York,10040.0,New York,NY,USA,1,10040,LA,True,LA ALTAGRACIA PHARMACY INC,INDEPENDENT,POINT (-73.93066 40.8532),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
11280,PHARMACY,"RITE AID OF NEW YORK, INC.",,"C/O PHARMACY 1510 ST NICHOLAS AVE NEW YORK, NY 10033-0000",24385,1999-06-03,2019-10-01,2022-05-03,DISCONTINUED,,,,,False,1.0,1.0,40.85212,-73.93147,"1510 St Nicholas Ave, New York, NY 10033, United States",1510,St Nicholas Ave,Washington Heights North,New York,10033.0,New York,NY,USA,1,10033,RITE,False,RITE AID OF NEW YORK INC,MAJOR CHAIN,POINT (-73.93147 40.85212),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
13260,PHARMACY,TWIN PHARMACY CORP,TWINS PHARMACY,"1538 ST. NICHOLAS AVE. NEW YORK, NY 10033-0000",30285,2010-09-20,2019-09-01,2022-08-31,,45897.0,,,,True,1.0,1.0,40.8529357,-73.9308929,"1538 Saint Nicholas Ave, New York, NY 10033, United States",1538,Saint Nicholas Ave,Washington Heights North,New York,10033.0,New York,NY,USA,1,10033,TWIN,True,TWIN PHARMACY CORP,INDEPENDENT,POINT (-73.9308929 40.8529357),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
13581,PHARMACY,"VIVA PHARMACY, INC.",,"1494 ST. NICHOLAS AVE. NEW YORK, NY 10033-0000",19952,1988-11-02,2019-12-01,2022-11-30,,52557.0,,,,True,1.0,1.0,40.85148,-73.93192,"1494 St Nicholas Ave, New York, NY 10033, United States",1494,St Nicholas Ave,Washington Heights North,New York,10033.0,New York,NY,USA,1,10033,VIVA,True,VIVA PHARMACY INC,INDEPENDENT,POINT (-73.93192 40.85148),3422,36,061,026900,36061026900,269,Census Tract 269,G5020,S,175569,0,+40.8505567,-073.9309745,True
108,PHARMACY,1875 LEXINGTON AVENUE CORP. OF NEW YORK,QUICK RX,"C/O PHARMACY 1875 LEXINGTON AVENUE NEW YORK, NY 10035-0000",28368,2007-05-02,2016-05-01,2018-08-13,DISCONTINUED,,,,,False,1.0,1.0,40.79912,-73.94108,"1875 Lexington Ave, New York, NY 10035, United States",1875,Lexington Ave,East Harlem,New York,10035.0,New York,NY,USA,1,10035,1875,True,1875 LEXINGTON AVENUE CORP OF NEW YORK,HEALTHCARE,POINT (-73.94108 40.79912),109,36,061,018200,36061018200,182,Census Tract 182,G5020,S,176900,0,+40.7983211,-073.9418511,True
3721,PHARMACY,DUANE READE,,"C/O PHARMACY 2108 3RD. AVE. NEW YORK, NY 10029-2103",23716,1998-06-11,2017-01-01,2017-12-14,DISCONTINUED,,,,,False,1.0,1.0,40.79764,-73.94065,"2108 3rd Ave, New York, NY 10029, United States",2108,3rd Ave,East Harlem,New York,10029.0,New York,NY,USA,1,10029,DUANE,False,DUANE READE,MAJOR CHAIN,POINT (-73.94065 40.79764),109,36,061,018200,36061018200,182,Census Tract 182,G5020,S,176900,0,+40.7983211,-073.9418511,True
6118,PHARMACY,HARVARD PHARMACY INC.,,"2118 THIRD AVE. NEW YORK, NY 10029-0000",35172,2016-12-27,2019-12-01,2022-11-30,,52636.0,,,,True,1.0,1.0,40.79781,-73.94034,"2118 3rd Ave, New York, NY 10029, United States",2118,3rd Ave,East Harlem,New York,10029.0,New York,NY,USA,1,10029,HARVARD,True,HARVARD PHARMACY INC,INDEPENDENT,POINT (-73.94034 40.79781),109,36,061,018200,36061018200,182,Census Tract 182,G5020,S,176900,0,+40.7983211,-073.9418511,True
10640,PHARMACY,RAYSOL DRUGS INC.,,"1870 LEXINGTON AVE. NEW YORK, NY 10029-0000",17020,1981-02-11,2022-03-01,2025-02-28,,28931.0,,,,True,1.0,1.0,40.79844,-73.94193,"1870 Lexington Ave, New York, NY 10029, United States",1870,Lexington Ave,East Harlem,New York,10029.0,New York,NY,USA,1,10029,RAYSOL,True,RAYSOL DRUGS INC,INDEPENDENT,POINT (-73.94193 40.79844),109,36,061,018200,36061018200,182,Census Tract 182,G5020,S,176900,0,+40.7983211,-073.9418511,True
